MEASURE	Measure	REGIONTYPE	Region Type	ASGS_2011	Region	FREQUENCY	Frequency	TIME	Time	Value	Flag Codes	Flags
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	111031235	Wickham - Carrington - Tighes Hill	A	Annual	2016	2016	8447		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011236	Ballina	A	Annual	2016	2016	17441		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011237	Ballina Region	A	Annual	2016	2016	16880		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011238	Bangalow	A	Annual	2016	2016	6110		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011239	Brunswick Heads - Ocean Shores	A	Annual	2016	2016	8619		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011240	Byron Bay	A	Annual	2016	2016	10272		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011241	Evans Head	A	Annual	2016	2016	5276		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011242	Lennox Head - Skennars Head	A	Annual	2016	2016	8152		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112011243	Mullumbimby	A	Annual	2016	2016	8100		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112021244	Casino	A	Annual	2016	2016	12665		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112021245	Casino Region	A	Annual	2016	2016	7200		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112021246	Goonellabah	A	Annual	2016	2016	13208		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112021247	Kyogle	A	Annual	2016	2016	7800		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112021248	Lismore	A	Annual	2016	2016	16248		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112021249	Lismore Region	A	Annual	2016	2016	15824		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112031250	Kingscliff - Fingal Head	A	Annual	2016	2016	13282		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112031251	Murwillumbah	A	Annual	2016	2016	8622		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112031252	Murwillumbah Region	A	Annual	2016	2016	10403		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112031253	Pottsville	A	Annual	2016	2016	13904		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112031254	Tweed Heads	A	Annual	2016	2016	19607		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	112031255	Tweed Heads - South	A	Annual	2016	2016	28193		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113011256	Griffith (NSW)	A	Annual	2016	2016	19696		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113011257	Griffith Region	A	Annual	2016	2016	13101		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113011258	Leeton	A	Annual	2016	2016	10568		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113011259	Narrandera	A	Annual	2016	2016	6129		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113021260	Tumbarumba	A	Annual	2016	2016	3593		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113021261	Tumut	A	Annual	2016	2016	6672		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113021262	Tumut Region	A	Annual	2016	2016	4786		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031263	Cootamundra	A	Annual	2016	2016	7773		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031264	Gundagai	A	Annual	2016	2016	3646		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031265	Junee	A	Annual	2016	2016	6264		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031266	Temora	A	Annual	2016	2016	6699		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031267	Wagga Wagga - East	A	Annual	2016	2016	17330		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031268	Wagga Wagga - North	A	Annual	2016	2016	4090		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031269	Wagga Wagga - South	A	Annual	2016	2016	22727		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031270	Wagga Wagga - West	A	Annual	2016	2016	12340		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	113031271	Wagga Wagga Region	A	Annual	2016	2016	14717		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011272	Berry - Kangaroo Valley	A	Annual	2016	2016	8788		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011273	Callala Bay - Currarong	A	Annual	2016	2016	3880		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011274	Culburra Beach	A	Annual	2016	2016	5205		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011275	Ettrema - Sassafras - Budawang	A	Annual	2016	2016	39		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011276	Huskisson - Vincentia	A	Annual	2016	2016	4304		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011277	North Nowra - Bomaderry	A	Annual	2016	2016	16401		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011278	Nowra	A	Annual	2016	2016	20047		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011279	St Georges Basin - Erowal Bay	A	Annual	2016	2016	13920		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011280	Sussex Inlet - Berrara	A	Annual	2016	2016	4471		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011281	Tomerong - Wandandian - Woollamia	A	Annual	2016	2016	3800		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011282	Ulladulla	A	Annual	2016	2016	15328		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114011283	Ulladulla Region	A	Annual	2016	2016	5087		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114021284	Bowral	A	Annual	2016	2016	13434		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114021285	Hill Top - Colo Vale	A	Annual	2016	2016	6394		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114021286	Mittagong	A	Annual	2016	2016	9074		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114021287	Moss Vale - Berrima	A	Annual	2016	2016	9648		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114021288	Robertson - Fitzroy Falls	A	Annual	2016	2016	3724		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	114021289	Southern Highlands	A	Annual	2016	2016	6541		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011290	Baulkham Hills (East)	A	Annual	2016	2016	24340		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011291	Baulkham Hills (West) - Bella Vista	A	Annual	2016	2016	21221		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011292	Castle Hill	A	Annual	2016	2016	30577		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011293	Cherrybrook	A	Annual	2016	2016	26056		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011294	Glenhaven	A	Annual	2016	2016	6600		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011295	Kellyville	A	Annual	2016	2016	30181		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115011296	West Pennant Hills	A	Annual	2016	2016	13707		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115021297	Dural - Kenthurst - Wisemans Ferry	A	Annual	2016	2016	22065		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115021298	Galston - Laughtondale	A	Annual	2016	2016	5518		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115031299	Bilpin - Colo - St Albans	A	Annual	2016	2016	2797		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115031300	Kurrajong Heights - Ebenezer	A	Annual	2016	2016	22894		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115041301	Pitt Town - McGraths Hill	A	Annual	2016	2016	9805		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	115041302	Rouse Hill - Beaumont Hills	A	Annual	2016	2016	22479		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116011303	Blacktown (East) - Kings Park	A	Annual	2016	2016	17432		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116011304	Blacktown (North) - Marayong	A	Annual	2016	2016	18592		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116011305	Blacktown (South)	A	Annual	2016	2016	29559		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116011306	Doonside - Woodcroft	A	Annual	2016	2016	23227		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116011307	Lalor Park - Kings Langley	A	Annual	2016	2016	25864		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116011308	Seven Hills - Toongabbie	A	Annual	2016	2016	24965		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116021309	Glenwood	A	Annual	2016	2016	16760		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116021310	Parklea - Kellyville Ridge	A	Annual	2016	2016	34204		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116021311	Quakers Hill - Acacia Gardens	A	Annual	2016	2016	27781		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116021312	Riverstone - Marsden Park	A	Annual	2016	2016	16492		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031313	Bidwill - Hebersham - Emerton	A	Annual	2016	2016	19623		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031314	Glendenning Dean Park	A	Annual	2016	2016	9038		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031315	Hassall Grove - Plumpton	A	Annual	2016	2016	21930		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031316	Lethbridge Park - Tregear	A	Annual	2016	2016	20091		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031317	Mount Druitt - Whalan	A	Annual	2016	2016	23560		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031318	Prospect Reservoir	A	Annual	2016	2016	20		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	116031319	Rooty Hill - Minchinbury	A	Annual	2016	2016	21711		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117011320	Banksmeadow	A	Annual	2016	2016	14		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117011321	Botany	A	Annual	2016	2016	11196		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117011322	Mascot - Eastlakes	A	Annual	2016	2016	26099		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117011323	Pagewood - Hillsdale - Daceyville	A	Annual	2016	2016	11960		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117011324	Port Botany Industrial	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117011325	Sydney Airport	A	Annual	2016	2016	15		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117021326	Marrickville	A	Annual	2016	2016	27151		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117021327	Petersham - Stanmore	A	Annual	2016	2016	20785		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117021328	Sydenham - Tempe - St Peters	A	Annual	2016	2016	8491		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031329	Darlinghurst	A	Annual	2016	2016	11566		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031330	Erskineville - Alexandria	A	Annual	2016	2016	17117		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031331	Glebe - Forest Lodge	A	Annual	2016	2016	19740		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031332	Newtown - Camperdown - Darlington	A	Annual	2016	2016	24697		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031333	Potts Point - Woolloomooloo	A	Annual	2016	2016	20412		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031334	Pyrmont - Ultimo	A	Annual	2016	2016	22881		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031335	Redfern - Chippendale	A	Annual	2016	2016	21145		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031336	Surry Hills	A	Annual	2016	2016	18021		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031337	Sydney - Haymarket - The Rocks	A	Annual	2016	2016	29101		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	117031338	Waterloo - Beaconsfield	A	Annual	2016	2016	32165		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011339	Bondi - Tamarama - Bronte	A	Annual	2016	2016	20796		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011340	Bondi Beach - North Bondi	A	Annual	2016	2016	22483		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011341	Bondi Junction - Waverly	A	Annual	2016	2016	18324		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011342	Centennial Park	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011343	Double Bay - Bellevue Hill	A	Annual	2016	2016	27771		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011344	Dover Heights	A	Annual	2016	2016	11763		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011345	Paddington - Moore Park	A	Annual	2016	2016	16366		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011346	Rose Bay - Vaucluse - Watsons Bay	A	Annual	2016	2016	13253		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118011347	Woollahra	A	Annual	2016	2016	8139		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118021348	Coogee - Clovelly	A	Annual	2016	2016	27191		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118021349	Kensington - Kingsford	A	Annual	2016	2016	30402		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118021350	Malabar - La Perouse - Chifley	A	Annual	2016	2016	25240		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118021351	Maroubra	A	Annual	2016	2016	33120		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	118021352	Randwick	A	Annual	2016	2016	31455		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011353	Bankstown	A	Annual	2016	2016	34740		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011354	Bass Hill - Georges Hall	A	Annual	2016	2016	22680		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011355	Chullora	A	Annual	2016	2016	412		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011356	Condell Park	A	Annual	2016	2016	11730		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011357	Greenacre - Mount Lewis	A	Annual	2016	2016	27777		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011358	Padstow	A	Annual	2016	2016	17012		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011359	Panania - Milperra - Picnic Point	A	Annual	2016	2016	26812		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011360	Revesby	A	Annual	2016	2016	17176		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119011361	Yagoona - Birrong	A	Annual	2016	2016	21747		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119021362	Belmore - Belfield	A	Annual	2016	2016	20426		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119021363	Canterbury (South) - Campsie	A	Annual	2016	2016	30270		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119021364	Kingsgrove (North) - Earlwood	A	Annual	2016	2016	24977		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119021365	Lakemba - Wiley Park	A	Annual	2016	2016	28472		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119021366	Punchbowl	A	Annual	2016	2016	21432		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119021367	Roselands	A	Annual	2016	2016	14130		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031368	Hurstville	A	Annual	2016	2016	22819		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031369	Mortdale - Penshurst	A	Annual	2016	2016	24459		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031370	Narwee - Beverly Hills	A	Annual	2016	2016	14138		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031371	Oatley - Hurstville Grove	A	Annual	2016	2016	13115		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031372	Peakhurst - Lugarno	A	Annual	2016	2016	19146		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031373	Riverwood	A	Annual	2016	2016	10930		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119031374	South Hurstville - Blakehurst	A	Annual	2016	2016	24671		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119041375	Arncliffe - Bardwell Valley	A	Annual	2016	2016	19913		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119041376	Bexley	A	Annual	2016	2016	27553		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119041377	Kingsgrove (South) - Bardwell Park	A	Annual	2016	2016	13257		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	119041378	Kogarah	A	Annual	2016	2016	11253		
